2023-05-06 10:43:00,381 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - Starting FederatedServerApplication on Hasnain-Rabbani with PID 16876 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-server\federated-server\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-server\federated-server) 
2023-05-06 11:01:56,806 [main] INFO  [PropertySourcedRequestMappingHandlerMapping] [RRN="] - [STAN="] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)] 
2023-05-06 11:01:56,888 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7e4c72d6, org.springframework.security.web.context.SecurityContextPersistenceFilter@5a75ec37, org.springframework.security.web.header.HeaderWriterFilter@3bd6ba24, org.springframework.web.filter.CorsFilter@6cd64b3f, org.springframework.security.web.authentication.logout.LogoutFilter@70211df5, com.zeroinfinity.federatedserver.config.JwtRequestFilter@62d73ead, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@33956d1a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@54db056b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@51b01550, org.springframework.security.web.session.SessionManagementFilter@608fe01f, org.springframework.security.web.access.ExceptionTranslationFilter@2a8a4e0c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4779aae6] 
2023-05-06 11:01:56,948 [main] INFO  [ThreadPoolTaskExecutor] [RRN="] - [STAN="] - Initializing ExecutorService 'applicationTaskExecutor' 
2023-05-06 11:01:57,097 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Starting ProtocolHandler ["http-nio-9090"] 
2023-05-06 11:01:57,124 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat started on port(s): 9090 (http) with context path '' 
2023-05-06 11:01:57,125 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Context refreshed 
2023-05-06 11:01:57,147 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Found 1 custom documentation plugin(s) 
2023-05-06 11:01:57,175 [main] INFO  [ApiListingReferenceScanner] [RRN="] - [STAN="] - Scanning for api listing references 
2023-05-06 11:01:57,305 [main] INFO  [CachingOperationNameGenerator] [RRN="] - [STAN="] - Generating unique operation named: signUsingPOST_1 
2023-05-06 11:01:57,325 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - Started FederatedServerApplication in 3.348 seconds (JVM running for 3.737) 
2023-05-06 11:02:00,494 [http-nio-9090-exec-1] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring DispatcherServlet 'dispatcherServlet' 
2023-05-06 11:02:00,494 [http-nio-9090-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Initializing Servlet 'dispatcherServlet' 
2023-05-06 11:02:00,503 [http-nio-9090-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Completed initialization in 9 ms 
2023-05-06 11:02:15,382 [http-nio-9090-exec-8] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-06 11:05:14,495 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - Starting FederatedServerApplication on Hasnain-Rabbani with PID 21672 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-server\federated-server\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-server\federated-server) 
2023-05-06 11:05:14,498 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - No active profile set, falling back to default profiles: default 
2023-05-06 11:05:15,440 [main] INFO  [EnableEncryptablePropertiesBeanFactoryPostProcessor] [RRN="] - [STAN="] - Post-processing PropertySource instances 
2023-05-06 11:05:15,524 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy 
2023-05-06 11:05:15,526 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-06 11:05:15,526 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-06 11:05:15,526 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-06 11:05:15,527 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper 
2023-05-06 11:05:15,527 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper 
2023-05-06 11:05:15,527 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource applicationConfig: [file:./application.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-06 11:05:15,667 [main] INFO  [DefaultLazyPropertyFilter] [RRN="] - [STAN="] - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter 
2023-05-06 11:05:16,216 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat initialized with port(s): 9090 (http) 
2023-05-06 11:05:16,226 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Initializing ProtocolHandler ["http-nio-9090"] 
2023-05-06 11:05:16,227 [main] INFO  [StandardService] [RRN="] - [STAN="] - Starting service [Tomcat] 
2023-05-06 11:05:16,227 [main] INFO  [StandardEngine] [RRN="] - [STAN="] - Starting Servlet engine: [Apache Tomcat/9.0.36] 
2023-05-06 11:05:16,324 [main] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring embedded WebApplicationContext 
2023-05-06 11:05:16,325 [main] INFO  [ServletWebServerApplicationContext] [RRN="] - [STAN="] - Root WebApplicationContext: initialization completed in 1751 ms 
2023-05-06 11:05:16,334 [main] INFO  [DefaultLazyPropertyResolver] [RRN="] - [STAN="] - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver 
2023-05-06 11:05:16,338 [main] INFO  [DefaultLazyPropertyDetector] [RRN="] - [STAN="] - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector 
2023-05-06 11:05:16,875 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/v2/api-docs'], [] 
2023-05-06 11:05:16,875 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/ui'], [] 
2023-05-06 11:05:16,875 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-resources/**'], [] 
2023-05-06 11:05:16,875 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/**'], [] 
2023-05-06 11:05:16,875 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-ui.html'], [] 
2023-05-06 11:05:16,875 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/webjars/**'], [] 
2023-05-06 11:05:16,909 [main] INFO  [PropertySourcedRequestMappingHandlerMapping] [RRN="] - [STAN="] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)] 
2023-05-06 11:05:16,988 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1d247525, org.springframework.security.web.context.SecurityContextPersistenceFilter@4190bc8a, org.springframework.security.web.header.HeaderWriterFilter@6c101cc1, org.springframework.web.filter.CorsFilter@35ee466f, org.springframework.security.web.authentication.logout.LogoutFilter@1507c3c3, com.zeroinfinity.federatedserver.config.JwtRequestFilter@7be3a9ce, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5c83ae01, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@79c5460e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@32e652b6, org.springframework.security.web.session.SessionManagementFilter@3d64c581, org.springframework.security.web.access.ExceptionTranslationFilter@6c5ddccd, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@17947e6d] 
2023-05-06 11:05:17,051 [main] INFO  [ThreadPoolTaskExecutor] [RRN="] - [STAN="] - Initializing ExecutorService 'applicationTaskExecutor' 
2023-05-06 11:05:17,184 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Starting ProtocolHandler ["http-nio-9090"] 
2023-05-06 11:05:17,211 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat started on port(s): 9090 (http) with context path '' 
2023-05-06 11:05:17,212 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Context refreshed 
2023-05-06 11:05:17,235 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Found 1 custom documentation plugin(s) 
2023-05-06 11:05:17,264 [main] INFO  [ApiListingReferenceScanner] [RRN="] - [STAN="] - Scanning for api listing references 
2023-05-06 11:05:17,389 [main] INFO  [CachingOperationNameGenerator] [RRN="] - [STAN="] - Generating unique operation named: signUsingPOST_1 
2023-05-06 11:05:17,411 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - Started FederatedServerApplication in 3.391 seconds (JVM running for 3.789) 
2023-05-06 11:05:23,903 [http-nio-9090-exec-1] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring DispatcherServlet 'dispatcherServlet' 
2023-05-06 11:05:23,904 [http-nio-9090-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Initializing Servlet 'dispatcherServlet' 
2023-05-06 11:05:23,911 [http-nio-9090-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Completed initialization in 7 ms 
2023-05-06 11:05:34,713 [http-nio-9090-exec-8] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-06 11:08:48,506 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - Starting FederatedServerApplication on Hasnain-Rabbani with PID 18208 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-server\federated-server\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-server\federated-server) 
2023-05-06 11:08:48,509 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - No active profile set, falling back to default profiles: default 
2023-05-06 11:08:49,482 [main] INFO  [EnableEncryptablePropertiesBeanFactoryPostProcessor] [RRN="] - [STAN="] - Post-processing PropertySource instances 
2023-05-06 11:08:49,555 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy 
2023-05-06 11:08:49,556 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-06 11:08:49,557 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-06 11:08:49,557 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-06 11:08:49,557 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper 
2023-05-06 11:08:49,557 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper 
2023-05-06 11:08:49,557 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource applicationConfig: [file:./application.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-06 11:08:49,690 [main] INFO  [DefaultLazyPropertyFilter] [RRN="] - [STAN="] - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter 
2023-05-06 11:08:50,268 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat initialized with port(s): 9090 (http) 
2023-05-06 11:08:50,276 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Initializing ProtocolHandler ["http-nio-9090"] 
2023-05-06 11:08:50,276 [main] INFO  [StandardService] [RRN="] - [STAN="] - Starting service [Tomcat] 
2023-05-06 11:08:50,276 [main] INFO  [StandardEngine] [RRN="] - [STAN="] - Starting Servlet engine: [Apache Tomcat/9.0.36] 
2023-05-06 11:08:50,350 [main] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring embedded WebApplicationContext 
2023-05-06 11:08:50,350 [main] INFO  [ServletWebServerApplicationContext] [RRN="] - [STAN="] - Root WebApplicationContext: initialization completed in 1798 ms 
2023-05-06 11:08:50,356 [main] INFO  [DefaultLazyPropertyResolver] [RRN="] - [STAN="] - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver 
2023-05-06 11:08:50,359 [main] INFO  [DefaultLazyPropertyDetector] [RRN="] - [STAN="] - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector 
2023-05-06 11:08:50,930 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/v2/api-docs'], [] 
2023-05-06 11:08:50,930 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/ui'], [] 
2023-05-06 11:08:50,930 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-resources/**'], [] 
2023-05-06 11:08:50,930 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/**'], [] 
2023-05-06 11:08:50,930 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-ui.html'], [] 
2023-05-06 11:08:50,930 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/webjars/**'], [] 
2023-05-06 11:08:50,964 [main] INFO  [PropertySourcedRequestMappingHandlerMapping] [RRN="] - [STAN="] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)] 
2023-05-06 11:08:51,043 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@54d1608f, org.springframework.security.web.context.SecurityContextPersistenceFilter@376c7d7d, org.springframework.security.web.header.HeaderWriterFilter@70211df5, org.springframework.web.filter.CorsFilter@7e7fe6d, org.springframework.security.web.authentication.logout.LogoutFilter@7fb48179, com.zeroinfinity.federatedserver.config.JwtRequestFilter@7f08caf, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3fba233d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3b48e183, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@541179e7, org.springframework.security.web.session.SessionManagementFilter@69d23296, org.springframework.security.web.access.ExceptionTranslationFilter@1a6dc589, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7c112f5f] 
2023-05-06 11:08:51,099 [main] INFO  [ThreadPoolTaskExecutor] [RRN="] - [STAN="] - Initializing ExecutorService 'applicationTaskExecutor' 
2023-05-06 11:08:51,237 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Starting ProtocolHandler ["http-nio-9090"] 
2023-05-06 11:08:51,258 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat started on port(s): 9090 (http) with context path '' 
2023-05-06 11:08:51,259 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Context refreshed 
2023-05-06 11:08:51,282 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Found 1 custom documentation plugin(s) 
2023-05-06 11:08:51,306 [main] INFO  [ApiListingReferenceScanner] [RRN="] - [STAN="] - Scanning for api listing references 
2023-05-06 11:08:51,431 [main] INFO  [CachingOperationNameGenerator] [RRN="] - [STAN="] - Generating unique operation named: signUsingPOST_1 
2023-05-06 11:08:51,450 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - Started FederatedServerApplication in 3.57 seconds (JVM running for 4.008) 
2023-05-06 11:09:01,252 [http-nio-9090-exec-1] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring DispatcherServlet 'dispatcherServlet' 
2023-05-06 11:09:01,252 [http-nio-9090-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Initializing Servlet 'dispatcherServlet' 
2023-05-06 11:09:01,260 [http-nio-9090-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Completed initialization in 0 ms 
2023-05-06 11:09:11,556 [http-nio-9090-exec-10] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-06 11:11:11,611 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - Starting FederatedServerApplication on Hasnain-Rabbani with PID 9012 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-server\federated-server\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-server\federated-server) 
2023-05-06 11:11:11,614 [main] INFO  [FederatedServerApplication] [RRN="] - [STAN="] - No active profile set, falling back to default profiles: default 
